x(mm) y(mm) z(mm) px py pz E(MeV)
100.000000 0.953861 1.391397 -1.000000 0.000000 0.000000 1.000000
100.000000 0.828954 -0.072986 -1.000000 0.000000 0.000000 1.000000
100.000000 0.555017 -0.689774 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.116443 -1.059039 -1.000000 0.000000 0.000000 1.000000
100.000000 0.327429 -0.936938 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.072836 -1.217373 -1.000000 0.000000 0.000000 1.000000
100.000000 1.335319 1.981574 -1.000000 0.000000 0.000000 1.000000
100.000000 0.981728 0.151374 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.059918 0.872364 -1.000000 0.000000 0.000000 1.000000
100.000000 2.496745 -1.781164 -1.000000 0.000000 0.000000 1.000000
100.000000 0.033101 -2.118110 -1.000000 0.000000 0.000000 1.000000
100.000000 1.004156 -2.890497 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.980305 0.678180 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.544846 -0.343705 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.412404 -1.140032 -1.000000 0.000000 0.000000 1.000000
100.000000 1.415344 -3.242347 -1.000000 0.000000 0.000000 1.000000
100.000000 0.723326 0.614447 -1.000000 0.000000 0.000000 1.000000
100.000000 1.769398 0.590268 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.107454 2.411745 -1.000000 0.000000 0.000000 1.000000
100.000000 0.661777 -0.671438 -1.000000 0.000000 0.000000 1.000000
100.000000 0.672962 -1.413376 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.426264 -1.397646 -1.000000 0.000000 0.000000 1.000000
100.000000 2.704112 -0.438779 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.496920 1.499588 -1.000000 0.000000 0.000000 1.000000
100.000000 2.284575 1.079636 -1.000000 0.000000 0.000000 1.000000
100.000000 1.394176 1.209451 -1.000000 0.000000 0.000000 1.000000
100.000000 2.412639 -1.296554 -1.000000 0.000000 0.000000 1.000000
100.000000 0.984399 1.571288 -1.000000 0.000000 0.000000 1.000000
100.000000 1.244619 0.254439 -1.000000 0.000000 0.000000 1.000000
100.000000 1.090715 -0.791020 -1.000000 0.000000 0.000000 1.000000
100.000000 0.213739 3.029623 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.251485 -0.093365 -1.000000 0.000000 0.000000 1.000000
100.000000 0.364649 -1.056498 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.648812 -1.639328 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.946974 0.643551 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.575537 -1.521850 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.646136 -1.638217 -1.000000 0.000000 0.000000 1.000000
100.000000 1.305386 -3.295187 -1.000000 0.000000 0.000000 1.000000
100.000000 1.517879 1.245866 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.224587 -0.153893 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.030450 -2.316504 -1.000000 0.000000 0.000000 1.000000
100.000000 2.470987 -2.624394 -1.000000 0.000000 0.000000 1.000000
100.000000 0.227610 -1.030373 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.009388 -0.937234 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.455088 0.846961 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.628241 -1.012837 -1.000000 0.000000 0.000000 1.000000
100.000000 0.183237 1.017438 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.112784 1.181377 -1.000000 0.000000 0.000000 1.000000
